business_id,city,latitude,longitude,neighborhood,review_count,stars,city-state,is_restaurant,is_bar
j-u1rC9zRW6D7oiK89QpQA,Toronto,43.6638607,-79.4182517,Koreatown,6,2.0,Toronto-ON,True,False
nb2Bpt5uGGZvNhnkEGMnpw,Toronto,43.6635399,-79.3705826,Unknown,95,4.5,Toronto-ON,True,True
xYXXe5tikoTEH-g1O0uUdQ,Toronto,43.7076234,-79.3981435,Yonge and Eglinton,3,4.5,Toronto-ON,True,False
cvq9pn9arF1K8KQJ8IkfzQ,Toronto,43.6771176,-79.35321,Riverdale,26,4.5,Toronto-ON,True,False
QGUeajuwtOSegh7JbrbuXA,Toronto,43.6435217,-79.4223131,Beaconsfield Village,39,3.5,Toronto-ON,False,True
-hhsPQU_oT2FZS8hGpVELQ,Toronto,43.713947196,-79.4000464305,Unknown,7,1.5,Toronto-ON,True,False
EL-iUP2pr6aJE2ZRVyNwyA,Toronto,43.6814735,-79.4260975,Wychwood,67,4.0,Toronto-ON,True,False
FGnu6kgxxYhI-oNL56wQdg,Brampton,43.695851,-79.750673,Unknown,81,3.5,Brampton-ON,True,False
bn8Fdi6e0yC_Qdld06cQ5A,North York,43.7014215,-79.4637525,Unknown,3,2.0,North York-ON,True,False
6k4HD_PZ3waDicnE2oNkNg,Concord,43.8119947,-79.482209,Unknown,7,4.5,Concord-ON,True,False
ssl5CKazf0FQdY4Wo_lhow,Oakville,43.487283,-79.7165455,Unknown,33,3.5,Oakville-ON,True,False
gUAmU6yJSstYexGvhRdZ-A,Mississauga,43.5805453194,-79.7597726195,Unknown,10,4.0,Mississauga-ON,True,True
ft5ggObCvKvAiShsb1g_lA,Toronto,43.6493683,-79.4275516,Little Portugal,4,5.0,Toronto-ON,True,False
7esFF4cro9SasTxXv1FDAw,Toronto,43.72589105,-79.3132320419,Unknown,5,3.5,Toronto-ON,True,False
zuCgnSkJa3aFB5s1-8ew4g,Toronto,43.6537184,-79.3909035,Downtown Core,16,4.0,Toronto-ON,True,False
c0L5ByKrplsvv6q040BN2Q,Aurora,44.0058299237,-79.4456688491,Unknown,6,4.0,Aurora-ON,True,True
OLey4QRcxZ2yA28ByNCzvw,Toronto,43.6546222,-79.3642113,Corktown,3,1.5,Toronto-ON,True,False
2qw3XYmMXX4qDHNrznts3A,Toronto,43.6521306,-79.4708218,Swansea,5,3.0,Toronto-ON,True,False
rgmlFQCjaLLNOyEQki_T8g,Toronto,43.6476134,-79.3956244,Entertainment District,74,3.5,Toronto-ON,False,True
vs-eTn1UgR8yokQrGp_BlQ,Toronto,43.654256,-79.4004107,Kensington Market,4,3.0,Toronto-ON,True,False
hpqC9SExjPv8wkveH0lTRQ,North York,43.730449,-79.4690362,Downsview,3,4.5,North York-ON,True,False
bAU0v3UqPS20qMGwgI5rCg,Toronto,43.6453164,-79.3804067,Unknown,33,4.0,Toronto-ON,True,False
NxzpPHuudfjhz9XsMRiqXw,Georgetown,43.6312251718,-79.8751291939,Unknown,7,2.5,Georgetown-ON,True,False
5kVVbLXDv2VbojmUO4yCIw,Mississauga,43.5602661,-79.5760376,Port Credit,4,4.0,Mississauga-ON,True,True
uiShreF9oKvzuqxWWxECAw,Richmond Hill,43.8434746,-79.3876864,Unknown,57,3.0,Richmond Hill-ON,True,False
0Yh6U06nGLjAMwCw6l9-DA,Toronto,43.8042008789,-79.2884373665,Milliken,88,3.5,Toronto-ON,True,False
ezFB98nX2V_E0B6HuKHl3A,Toronto,43.6537184,-79.3909035,Downtown Core,7,2.5,Toronto-ON,True,False
1HplwLVbBid-Bgw1sEPGFg,Toronto,43.5968575551,-79.5233051656,Etobicoke,12,2.0,Toronto-ON,True,False
CC8AIB3g1d88YVpmaUsVgA,Markham,43.878174,-79.2611265,Unionville,89,4.0,Markham-ON,True,True
XY0EnXHhMwmHpG7Pp1rU3w,Toronto,43.653714,-79.380044,Downtown Core,19,3.0,Toronto-ON,True,False
3XUmcXMoToEFNJQ7gp5UYQ,Toronto,43.6466472975,-79.3966018036,Unknown,8,3.0,Toronto-ON,True,False
qk4nledWnMEkDBiBRPhq4A,Vaughan,43.7884093154,-79.5453011245,Unknown,23,3.0,Vaughan-ON,True,False
bCc7Fi46nrgZHhx9f5gIGg,Toronto,43.6552502258,-79.4023475136,Kensington Market,84,4.0,Toronto-ON,True,False
NXfCozLRBvh33RanJ2i5Jg,Mississauga,43.629817,-79.6279623,Unknown,78,4.0,Mississauga-ON,True,False
nkTiiS4qTb9INNOWVvystw,Toronto,43.6633174,-79.3306028,Leslieville,40,2.5,Toronto-ON,True,False
vlT0hItbmwjAMQsExUcymg,Toronto,43.7644729,-79.410352,Willowdale,10,4.0,Toronto-ON,True,False
UWgSgYo0aYgCrIlN4MmSaA,Toronto,43.6627410493,-79.3100418895,Unknown,5,1.5,Toronto-ON,True,False
FQr_scgz9a4sXTdRS4d3mg,Toronto,43.6706584,-79.3902781,Yorkville,66,3.0,Toronto-ON,True,False
tWEPhNXuTpHEBzXQK1VXEw,Toronto,43.7082139499,-79.3897926807,Mount Pleasant and Davisville,8,3.0,Toronto-ON,True,False
ILKtrgYsqXOMFRIFg4hmXA,Mississauga,43.5240319,-79.6813007,Erin Mills,10,4.0,Mississauga-ON,True,False
3utUsvqVVbTuz8AdSxXOyQ,Toronto,43.665764,-79.4088284,The Annex,3,4.5,Toronto-ON,True,False
95I-qqA1OO_004un0e1KRA,Vaughan,43.8165291,-79.6024067,Pine Grove,3,4.0,Vaughan-ON,True,False
yCHCeeoJPwUIjPiBo0cY2A,Brampton,43.7601715,-79.7300759,Unknown,5,3.0,Brampton-ON,True,False
OsUtySjI-gWroA0ksjpZ9Q,Mississauga,43.5509635,-79.6875701,Erin Mills,3,4.0,Mississauga-ON,True,False
UnouNrNq82DHYs5e8nGJNA,Toronto,43.6605944343,-79.4148484841,Palmerston,13,4.5,Toronto-ON,True,True
_vhQPssRhdhDL0CLg3xZ0w,Brampton,43.7143883,-79.780617,Unknown,3,4.5,Brampton-ON,True,False
Vv2PBGIa9GnPNDKhFRGQzg,Toronto,43.6776306925,-79.3520714472,Riverdale,76,4.0,Toronto-ON,True,False
LI2WJHONWlYQ6gAXLNarXQ,Mississauga,43.5984857,-79.5951298,Unknown,6,3.5,Mississauga-ON,True,False
IhiT2toL-G7VSXBXhhSEUg,Brampton,43.7146897,-79.8010877,Unknown,40,4.0,Brampton-ON,True,False
Vu_UPRDFFEptT2YXcVthkA,Bond Head,44.0892584,-79.6785733,Unknown,3,2.5,Bond Head-ON,True,False
XQjcN_irExWzMmglH6Nc9Q,Markham,43.8786269,-79.242797,Unknown,81,3.5,Markham-ON,True,False
zA6gnF5aPBGoOm6uIbKt-A,Toronto,43.648446,-79.3883042,Entertainment District,477,4.0,Toronto-ON,True,True
ytge8aUw_wIWOhXrKM8_Hg,Mississauga,43.5979036,-79.735232,Unknown,7,3.5,Mississauga-ON,True,True
tlGch0ojsV8VoktvwbKMzg,Toronto,43.6386764565,-79.386261859,Harbourfront,7,3.5,Toronto-ON,True,False
DkjJIoI8Pbu5an5mKpCvFA,Markham,43.8205715,-79.39872,Unknown,6,4.0,Markham-ON,True,False
Lrle-Vr9YlLxVIEIlrHDRg,North York,43.7775276,-79.4147216,Willowdale,18,3.0,North York-ON,True,False
zBtR7328Vuts_7B9qm3DVQ,Toronto,43.7362402,-79.2499133,Scarborough,11,4.5,Toronto-ON,True,False
4i28EAuhdEvefJnM74ihpA,Toronto,43.8029564086,-79.2937258565,Milliken,30,3.0,Toronto-ON,True,False
ggwOO8Tu5CPD7SvLG3ewEQ,Toronto,43.7124762,-79.3530658,Unknown,21,4.5,Toronto-ON,True,False
-ssULZ_nOuQfrlFv0NXJIQ,Toronto,43.699788833,-79.4318662615,Unknown,13,3.5,Toronto-ON,False,True
f6BhsBWj6MRZtR3nLN_sFA,Mississauga,43.6631012042,-79.5927585645,Unknown,6,3.5,Mississauga-ON,True,False
oN8pqCTXY4ac4DmUXUfdvQ,Toronto,43.6202377,-79.5493369,Etobicoke,6,5.0,Toronto-ON,True,False
fsxtprL_maemHr6FvDPbBA,Mississauga,43.6416137,-79.6297264,Unknown,5,2.0,Mississauga-ON,True,False
cS4yqCzFV0719CU_1b0IqQ,Toronto,43.6644506,-79.4137859,Koreatown,44,3.5,Toronto-ON,True,False
AJ4dHLbQiK0MxqMW5ABTOw,Concord,43.782125,-79.493322,Unknown,4,3.5,Concord-ON,True,False
laM_PIoHQ9LzCxXnl6C87w,Toronto,43.7769584656,-79.283744812,Scarborough,6,3.0,Toronto-ON,True,False
eXGmTPLLc7BR2hGKtBqiZA,Brampton,43.693585,-79.7695256,Unknown,3,4.5,Brampton-ON,True,False
zsyQEMYhIDcdGLbf-kYlRw,Toronto,43.6580003,-79.3724504,Unknown,17,3.0,Toronto-ON,True,False
ih8JrT4l5b0MYId6mLyBmQ,Mississauga,43.5930630623,-79.6417387847,Unknown,5,2.0,Mississauga-ON,True,False
SDSDJp-d_qUibvLF2FfsCQ,Toronto,43.639781232,-79.4413362193,Parkdale,203,3.5,Toronto-ON,True,False
tF9x2PFZM_DOIpIxk0DDzQ,Toronto,43.648782,-79.396742,Queen Street West,29,2.5,Toronto-ON,True,False
MWffCS7UkTUj9yDMy4jaLA,Markham,43.8309686,-79.3574533,Unknown,16,4.0,Markham-ON,True,False
hQtGXpMq4gyRWH4s2iNpUQ,Toronto,43.6563809,-79.357038,Corktown,60,3.5,Toronto-ON,True,True
Fw0u5YqMSLXhmNevrCPBMg,Toronto,43.669154,-79.394715,The Annex,69,3.5,Toronto-ON,True,False
bhoJYB0ArSqRe-Q82BI4vA,Toronto,43.6726826,-79.288133,The Beach,85,4.0,Toronto-ON,True,False
KJMJwBtl4gnvymW7Wr7Ilw,Toronto,43.7561561122,-79.4394168229,Willowdale,9,3.5,Toronto-ON,True,False
uAAWlLdsoUf872F1FKiX1A,Toronto,43.6462863,-79.4194744,Ossington Strip,814,4.0,Toronto-ON,True,False
eXuwlFQ8YOXDzFWvaXIsAw,Toronto,43.6644062,-79.4141315,Koreatown,4,3.0,Toronto-ON,True,False
anj8PWjrIOXi1HNHmohp0g,Toronto,43.6489337,-79.4208141,Ossington Strip,70,3.0,Toronto-ON,True,False
T6rlwLK-FO0q8jnEkaM1Qg,Toronto,43.6771449,-79.3529361,Riverdale,3,1.0,Toronto-ON,True,False
s2kYXIq0FpwLXbUgwoBQsA,Mississauga,43.6866970207,-79.6270529409,Unknown,14,2.5,Mississauga-ON,True,True
bEEkF_uur6TA7tW_7-9XEQ,Toronto,43.6692507,-79.3026745,The Beach,34,3.5,Toronto-ON,False,True
B01pO_pI_8AOfEsukGNg-Q,Toronto,43.8254823575,-79.2985280012,Milliken,164,4.5,Toronto-ON,True,False
k3fn9JFiNLNy2q5p0cE1kg,Toronto,43.6495816,-79.3753509,St. Lawrence,147,4.5,Toronto-ON,True,False
2W3If040rgz34_ZO3c_SxA,North York,43.769460064,-79.4130655378,Willowdale,30,2.0,North York-ON,True,True
gFUSJwVzEDERbaU9FVKfRA,Toronto,43.693387799999996,-79.3425761,East York,4,3.5,Toronto-ON,True,False
lIEahf71RLPJ_rFBJ5fqzQ,Toronto,43.6819991223,-79.330737479,The Danforth,86,4.0,Toronto-ON,True,False
YTC7x19r-5bht9TX-qDOWg,Toronto,43.6575514,-79.4034924,Unknown,10,3.5,Toronto-ON,True,False
YWrrjZ7KdYwN_pUNbLfTCw,Mississauga,43.5993739944,-79.7131471051,East Credit,11,2.5,Mississauga-ON,True,False
R1fkx0YcnRxqT0XpoxW1tA,Toronto,43.6658846,-79.3853043,Downtown Core,7,2.0,Toronto-ON,False,True
f7PK_2s5EvcBFU7oyIwXKg,East Gwillimbury,44.0708848157,-79.4892015008,Unknown,8,3.5,East Gwillimbury-ON,True,False
fLxn7nVQzESaIqrFLsjEbQ,Toronto,43.6893282,-79.5843113,Etobicoke,56,3.5,Toronto-ON,True,False
HhRqgaceGjuJ8GhzyAAlEA,Vaughan,43.7837568,-79.5748796,Pine Grove,3,4.5,Vaughan-ON,False,True
gaJDeNh6xKIKJIT13abKTg,Toronto,43.6741568799,-79.4612735346,Unknown,30,3.5,Toronto-ON,True,False
SUkZaH4gzgemZ6BZyAo1vw,Toronto,43.6537025,-79.4060937,Unknown,4,2.0,Toronto-ON,True,False
3nCK-90bwHpXMzeHJUi-Sw,Toronto,43.6632507,-79.3751627,Unknown,9,4.5,Toronto-ON,True,False
J_btDyZbIv0hZNjrw56zlA,Toronto,43.6554097,-79.3987492,Chinatown,88,3.5,Toronto-ON,True,False
DZvVyvav740Tpwi5xQoNeQ,Whitby,43.881568,-78.942964,Unknown,5,4.0,Whitby-ON,True,True
PqRfOvjPa0EqbcH4MQY7pw,Toronto,43.6185097,-79.5440593,Etobicoke,22,3.0,Toronto-ON,True,False
fy2hoMxP6_p-7ht6xjMCPA,Richmond Hill,43.8488729946,-79.4584045294,Unknown,19,2.0,Richmond Hill-ON,True,False
rcjw4QjAbu1jvW6gSNvRlA,Toronto,43.648528,-79.3833359,Financial District,21,2.5,Toronto-ON,True,False
lLrw31NXHi_avyj6z2RIHQ,Oakville,43.4582738,-79.6772134,Unknown,10,4.5,Oakville-ON,True,False
Ds7mi9WQOTwTNQSRkczNXg,Brampton,43.7282195,-79.7963221,Unknown,3,3.0,Brampton-ON,True,False
Yd5WscaQbrAGJgaB3JZKpQ,Toronto,43.7830557,-79.252781,Scarborough,51,3.5,Toronto-ON,True,False
ZRdxelZGlxm2jx-WShovng,Mississauga,43.6040563,-79.5907629,Dixie,5,3.5,Mississauga-ON,True,False
MzDdDpDXFyqsWTtfXrZ15g,Toronto,43.6588117,-79.3511769,Riverdale,4,3.0,Toronto-ON,True,False
x48olOEZDVbxB9HZ23ZJHg,Mississauga,43.5585547,-79.7438459,Erin Mills,4,2.0,Mississauga-ON,True,False
VQAmVxvPROLhSoeDc8C5gQ,Toronto,43.7568964,-79.519051,Unknown,11,3.5,Toronto-ON,True,False
eQCYur0033RkZdh5VjbF8A,Toronto,43.6471891243,-79.3767989569,St. Lawrence,215,3.0,Toronto-ON,False,True
B7l3x65Nn_lqC4Xl83ZL5g,Brampton,43.7077189,-79.7825675,Unknown,8,3.0,Brampton-ON,True,False
Qb0oYWeC34wGO3NsP6c0ZA,Toronto,43.652321,-79.37938,Downtown Core,20,3.5,Toronto-ON,True,False
VFkGc_EvDfwGo8QZpN0RyA,Richmond Hill,43.8613529,-79.3952014,Unknown,3,4.0,Richmond Hill-ON,True,False
cBS8Ob7MQGbZKCSCh4TTLw,Toronto,43.6636452,-79.4108596,Palmerston,6,4.0,Toronto-ON,False,True
iVTw0miizU79B4TcT3mJnA,Richmond Hill,43.8450437738,-79.3835495587,Unknown,140,3.0,Richmond Hill-ON,True,False
5hTskC8JrA2zA0mYaYEZpg,Toronto,43.6432475,-79.4220782,West Queen West,111,4.0,Toronto-ON,True,False
4eAKvnILoB8n4wUWd3uy3Q,Markham,43.8262803678,-79.3064410239,Milliken,43,3.0,Markham-ON,True,False
fPvnHSsU6_HQZCgzfeWjew,Richmond Hill,43.8643271,-79.434961,Unknown,3,3.5,Richmond Hill-ON,True,False
_So67Ne0t4vNQlbN_C7GyA,Vaughan,43.8597155,-79.4937285,Unknown,10,2.0,Vaughan-ON,True,False
-4uT6QFVaRtc2Zmxvtd9Vg,Toronto,43.6703239574,-79.3906814978,Yorkville,4,5.0,Toronto-ON,True,False
N7wlv3nrhDPuDDY8yX6QvQ,Richmond Hill,43.8625792751,-79.435085468,Unknown,31,3.0,Richmond Hill-ON,True,False
jurypgAYmCOd69X69nTbDA,Whiitby,43.8712293,-78.9116438,Unknown,16,2.5,Whiitby-ON,False,True
aHQOfN-PRlx_4dnJ6fPZXA,Toronto,43.6578559,-79.381882,Downtown Core,97,4.0,Toronto-ON,True,False
Wj--6FJ5pCRJRKKPIM3-dA,Richmond Hill,43.8835706671,-79.4406867755,Unknown,104,3.0,Richmond Hill-ON,False,True
YywWkWX235ZurTWSLqNPog,Brampton,43.75144,-79.7386115,Unknown,28,3.5,Brampton-ON,True,False
Ac0kKKfYGM-vKORWCg20eg,Markham,43.8764517,-79.2609856,Unionville,61,4.0,Markham-ON,True,False
euYzQerd3RU1rEC3yYilpQ,Pickering,43.8299691969,-79.0823559086,Unknown,35,4.5,Pickering-ON,True,False
9-4UtP9kdunfJl-DvudTeg,Toronto,43.6477114,-79.4027928,Alexandra Park,44,3.5,Toronto-ON,False,True
USWaAiJglhGtUKn2uR-iiA,Toronto,43.6651797,-79.3522599,Riverdale,12,3.5,Toronto-ON,True,False
QqgdGE7rCBRlQOzD5uV3Bg,Woodbridge,43.8271535213,-79.5576729873,Unknown,3,3.5,Woodbridge-ON,True,False
YB8vAT2RslU0pBJIxdKDkA,Brampton,43.697023,-79.799101,Unknown,3,2.5,Brampton-ON,True,False
RCUQ25SePQ4SZttAUEsaSg,Woodbridge,43.7928906,-79.6238582,Unknown,6,4.0,Woodbridge-ON,True,False
kiGc-yk1z1JgqTq7t6CcwA,Toronto,43.6945463,-79.4561394,Unknown,43,4.5,Toronto-ON,True,True
S_4yR6aZWn1o_RZO4jwqmA,Toronto,43.654809815,-79.416045472,Little Italy,3,3.0,Toronto-ON,True,False
m5ye9a_NdC_JxgsigHtU7Q,Oakville,43.3972659,-79.7088792,Unknown,7,3.0,Oakville-ON,True,False
fGdUxfeEWp9pn2sAa9rv2w,Toronto,43.6535432,-79.3620478,Corktown,153,4.5,Toronto-ON,True,False
9rdkkaK68TpTt0TQC5w7Qw,Toronto,43.6648685224,-79.4557559609,The Junction,6,4.0,Toronto-ON,True,False
lHF2DU6Fzg8EDL1tTFvuIA,Toronto,43.6896955191,-79.2958498616,The Danforth,14,3.5,Toronto-ON,True,False
SpbPdiwwcBtr8C12l85oqg,Toronto,43.6894911,-79.2950342,The Danforth,7,4.5,Toronto-ON,True,False
ETQ6DUFHZXMwfv8EqEdImQ,Toronto,43.6536564,-79.3618917,Corktown,86,4.5,Toronto-ON,True,False
CCoe81nfcF8JxuINPZhtVQ,Toronto,43.6803481,-79.3384151,The Danforth,14,4.5,Toronto-ON,False,True
CCdbf_MeLjMpnHYKaWebNw,Brampton,43.7136665,-79.799599,Unknown,13,3.5,Brampton-ON,True,False
SHa-NH7EDrm61v5nKvVsNg,Toronto,43.6889732,-79.4126295,Unknown,6,3.0,Toronto-ON,True,False
6BD2ZDbfxQKsQa5igKaVNg,Mississauga,43.6318785873,-79.6143556014,Unknown,12,4.0,Mississauga-ON,True,False
wAnyasMaWy4WvlkzwHyApg,Etobicoke,43.6919456,-79.531593,Etobicoke,3,1.5,Etobicoke-ON,True,False
OJ9Jt7v85xFiYw7QeZ11RA,Mississauga,43.5279401894,-79.6745725349,Unknown,4,4.0,Mississauga-ON,True,False
h5SORyAizX0G7PDDifdxaw,Toronto,43.696018,-79.4494471,Unknown,7,3.5,Toronto-ON,True,False
CL1wZ2PuzUXG6PzjRZQICw,East York,43.6906999,-79.2914048,East York,13,4.0,East York-ON,True,False
9a2mS1xE93r5v500Lhx3AA,Bradford,44.1121134,-79.5708139,Unknown,3,1.0,Bradford-ON,True,False
B8jsJJMhbASM2IvkU4tmKg,Toronto,43.7463493,-79.2888296,Scarborough,9,3.5,Toronto-ON,True,False
VAE8gdXm7JAml0CLTs3kNA,Toronto,43.6588888,-79.3938004,Downtown Core,37,2.5,Toronto-ON,True,True
z3zPR7AzhFu-oEae0nZZpA,Etobicoke,43.6253499,-79.5056868,Etobicoke,3,4.5,Etobicoke-ON,True,False
b7qh6CAC4yI5edkoCU_KXA,Scarborough,43.7708938,-79.2820589,Scarborough,16,3.5,Scarborough-ON,True,False
9WdDhHXtd-ppmNqEULQz5g,Stouffville,43.9643572,-79.2749528,Unknown,14,2.5,Stouffville-ON,True,False
yQY2AVm-EcpKIt4m7XT5dQ,Toronto,43.6688041,-79.3389132,Leslieville,4,2.5,Toronto-ON,True,True
872bhARqHoDEljyEboTDew,Markham,43.8436122,-79.2537297,Unknown,6,4.0,Markham-ON,True,False
ri0rzp3OAzCWNP32mR05Tw,Brampton,43.7074962201,-79.7351124221,Unknown,22,3.5,Brampton-ON,True,False
KL4hnoYPldTkTmV2SL3Kpg,Newmarket,44.0633906,-79.4850433,Unknown,3,3.5,Newmarket-ON,True,False
mlFKyGk1o2blkuZGC1CC8w,Toronto,43.6671529,-79.3880081,Downtown Core,5,3.5,Toronto-ON,False,True
Z8zHB1Rtiit3ItF5OSwGTA,Scarborough,43.8238475,-79.2988766,Milliken,16,3.0,Scarborough-ON,True,False
3tqwUw4XWf-RFEtVROZ2ZQ,Toronto,43.6888245,-79.2999797,The Danforth,45,4.0,Toronto-ON,True,False
0mM_smCpKeKaL0MPMKOLFg,Toronto,43.6497106,-79.4302864,Little Portugal,105,3.5,Toronto-ON,True,False
A5KlWfL8u64ztCQgUqUgpA,Mississauga,43.5886532,-79.6440376,Unknown,4,4.0,Mississauga-ON,True,False
zfg_cw3tNVkd0xyU3eMGpA,Toronto,43.6656109,-79.4719056,The Junction,4,4.0,Toronto-ON,True,False
S1otvo2B2QpOyU7iHeKLEQ,Toronto,43.6537079631,-79.3810494647,Downtown Core,7,2.5,Toronto-ON,True,False
UK_igah4LLGPFW4cyoV_1Q,Toronto,43.7001121,-79.4288908,Unknown,5,2.5,Toronto-ON,True,False
5v_nv9JgJtWHLPw8grPn-w,Toronto,43.5995201976,-79.5102864872,New Toronto,7,4.5,Toronto-ON,True,False
QpRPimKWt29ZKk7UfB-Qaw,Oakville,43.4652622479,-79.7427624902,Unknown,17,4.0,Oakville-ON,True,False
NTaTBDtEKfmqGlLhqK9mzw,Mississauga,43.5862983171,-79.741328362,Unknown,45,4.5,Mississauga-ON,True,False
By4Suw6S-whbg51y_967BQ,Toronto,43.7068333,-79.3965274,Yonge and Eglinton,20,4.0,Toronto-ON,True,False
OAR-e_6VPGAxwWnsDNtdDw,Toronto,43.6513959,-79.4759902,Bloor-West Village,7,3.5,Toronto-ON,True,False
sCUnsLwrlkOzJnqZ-5d8ew,Toronto,43.6487301,-79.3715409,St. Lawrence,23,3.5,Toronto-ON,True,False
jeWIm7obsv14C6JHh1OadA,Toronto,43.6643015,-79.4156887,Koreatown,28,3.0,Toronto-ON,True,False
Lj-lAWgaFbvFYZ7QSubq6g,Toronto,43.708324,-79.3927485,Yonge and Eglinton,18,2.0,Toronto-ON,True,False
KXy_TQk1iR14B5xMPQoFeg,Toronto,43.6577732,-79.3841429,Downtown Core,3,2.0,Toronto-ON,True,False
uVyrgJMqfmzwzDIK465DJg,Mississauga,43.5932616274,-79.6431744407,Unknown,56,3.5,Mississauga-ON,True,False
4BZwZrm3atfkDkc0gV3sCQ,Toronto,43.6815851,-79.4253974,Wychwood,53,3.5,Toronto-ON,True,True
byD9D-H91WoAaH17zMXCpw,Toronto,43.6499734,-79.4344139,Brockton Village,20,4.0,Toronto-ON,False,True
EDjN6jKF7B0Iw7wRxag8ug,Toronto,43.67331,-79.283811,The Beach,5,4.5,Toronto-ON,True,False
SKXfTKNxazyebsV19LYUxg,Richmond Hill,43.8662503,-79.3864907,Unknown,87,3.5,Richmond Hill-ON,True,False
eKmnbczwXMIF8KwV2xaQIQ,Toronto,43.6957436,-79.4496515,Unknown,7,1.5,Toronto-ON,True,False
pGLN5ANQj5IPImST6inTyA,Vaughan,43.8482221,-79.4615689,Unknown,3,3.5,Vaughan-ON,True,False
d6tCORycPazhY9LMxJTBdA,North York,43.709105,-79.45366,Unknown,5,5.0,North York-ON,True,False
TI2G5IvWqNWIEEMZAo4iWw,North York,43.7268964,-79.3422374,Unknown,118,2.5,North York-ON,True,True
4go65xzOKqlDA00sV5rjXg,Toronto,43.6785419,-79.3457196,Greektown,10,2.5,Toronto-ON,True,False
sSmb-PPc44a5lYQ8u2c--g,Toronto,43.6474734,-79.3839517,Financial District,6,2.5,Toronto-ON,True,False
0pu_8knqw4Mt9tuVD_Qhbw,Richmond Hill,43.8449826,-79.3837654,Unknown,42,3.5,Richmond Hill-ON,True,False
XKovzoFGpE4gXdFMj3LLww,Toronto,43.6862465,-79.3935614,Yonge and St. Clair,4,4.0,Toronto-ON,False,True
aEnoF_79jQE83s-I756n8w,Toronto,43.6420702219,-79.4016913069,Unknown,79,4.0,Toronto-ON,True,False
eujvfaVhdWgctXEasaYkzA,Thornhill,43.803404,-79.419898,Langstaff,19,2.5,Thornhill-ON,True,False
9c29l8Q0cMfZ2tuXFV5unQ,Whitchurch-Stouffville,44.0339262,-79.2964,Unknown,17,4.5,Whitchurch-Stouffville-ON,True,False
zqDq5xkDXtogaddCeDCWkQ,Whitby,43.8842664855,-78.9226491004,Unknown,4,4.5,Whitby-ON,True,False
L_JIwCB8OeZLiHWg6VTydA,Toronto,43.8236529001,-79.3024287581,Milliken,15,2.5,Toronto-ON,True,False
G12kABl0tfK4ylgj8XF06w,Toronto,43.6570499,-79.4055143,Unknown,123,4.0,Toronto-ON,False,True
LbuG9NOlldEfMkCi9BiVAg,Toronto,43.7875515,-79.2696579,Scarborough,6,3.5,Toronto-ON,True,False
AVwE6GQmlCTAjaDbli4IKg,Toronto,43.6369364642,-79.3966407337,Unknown,43,3.5,Toronto-ON,True,True
EqIIXAk5Uo_11Fc9OPRNKA,Mississauga,43.5978634,-79.5946016,Unknown,16,3.5,Mississauga-ON,True,False
4TZjm5eIQq4hKnjFjOyW3w,Mississauga,43.5948798,-79.6851793,East Credit,10,3.5,Mississauga-ON,True,False
lZ2Ubtb6MHiZCCz1P0yAEQ,Toronto,43.6504203,-79.4809554,Bloor-West Village,7,3.0,Toronto-ON,True,True
n72smZw1iVORdnjGfFT0FQ,Richmond Hill,43.8448223771,-79.3838653341,Unknown,117,3.0,Richmond Hill-ON,True,False
bA_DRpnJs9pWvePmbTbfIg,Toronto,43.6554168,-79.3818268,Downtown Core,4,5.0,Toronto-ON,True,False
IB6xMKBzWQfcRMeNmlH7gg,Mississauga,43.6286838,-79.6415832,Unknown,7,4.5,Mississauga-ON,True,False
M1viPr2C232cofWgtjKTgA,Toronto,43.6662467,-79.4058748,The Annex,5,4.5,Toronto-ON,False,True
hsyPoaMERYThAuTuNHhR_Q,Mississauga,43.6220440143,-79.5681176598,Unknown,30,4.5,Mississauga-ON,True,False
2mKFNjIEktW2Nl1yV2cj7g,Toronto,43.6880988,-79.39317869999999,Yonge and St. Clair,15,3.0,Toronto-ON,True,False
fzQeUR_AvjpwIWjsMDAbGw,Toronto,43.6433896,-79.423359,Beaconsfield Village,65,3.0,Toronto-ON,True,False
SVB4wQGko8GNq_EzcjiQDg,North York,43.7778782,-79.3446538,Unknown,5,3.5,North York-ON,True,False
72S_eNMpbbSL2kRgzy-iXQ,Mississauga,43.5968714967,-79.7885819277,Lisgar,49,3.0,Mississauga-ON,False,True
zdxOrKy1GGyQcchr0qZvnQ,Toronto,43.6582991,-79.4424949,Bloordale Village,28,4.0,Toronto-ON,True,True
QjNLzz_AcHIIKy-Ju_ceCQ,Mississauga,43.614228,-79.576674,Unknown,3,1.5,Mississauga-ON,True,True
rCtrRVf2O6nT2Nm_JpJXfA,Mississauga,43.6258686076,-79.5653487,Unknown,70,3.5,Mississauga-ON,True,False
TEQmROpCHBxHTCve_2w1_g,Toronto,43.6877135,-79.3935039,Yonge and St. Clair,23,2.5,Toronto-ON,False,True
dUePqUU5pROUEPiWBau72A,Toronto,43.638544,-79.417144,Liberty Village,151,3.0,Toronto-ON,True,True
iiO9uFKeWWgxuvP50Z_EyQ,Vaughan,43.8460855654,-79.5537363365,Unknown,15,3.5,Vaughan-ON,True,False
vt1HuN5tAKsUtfVNzMxRMg,Toronto,43.7899668,-79.2693566,Scarborough,6,4.0,Toronto-ON,True,False
